,GLON,GLAT,Disp,MajAxis,MinAxis,Reff,e_Reff,theta,e_theta,Ecc,HR2,HR3,RelFlag,HierFlag,IDDR1,IDA14,Dist,IDCW,_RA.icrs,_DE.icrs,id
2G2976493-0098368,297.6494,-0.9837,0.10999999940395355,0.699999988079071,0.5899999737739563,0.6399999856948853,0.10999999940395355,32,100,0.5400000214576721,0.23999999463558197,0.3499999940395355,R,,,,,S183,181.009,-63.3682,1219
2G2981796-0025110,298.1796,-0.2511,0.699999988079071,1.809999942779541,1.3799999952316284,1.6100000143051147,0.5199999809265137,33,114,0.6499999761581421,0.07999999821186066,0.17000000178813934,R,,,G298.196-00.247,,,182.4394,-62.7376,1220
2G2981802-0078429,298.1803,-0.7843,0.36000001430511475,0.4300000071525574,0.3700000047683716,0.4000000059604645,0.17000000178813934,60,72,0.5,0.18000000715255737,0.23000000417232513,R,,1G298184-007855,G298.183-00.784,9.800000190734863,,182.2501,-63.2639,1221
2G2981858-0021701,298.1859,-0.217,0.12999999523162842,0.6700000166893005,0.6200000047683716,0.6499999761581421,0.12999999523162842,36,129,0.3700000047683716,0.3400000035762787,0.3499999940395355,R,,1G298185-002187,,,S182,182.4649,-62.705,1222
2G2982067-0014366,298.2067,-0.1437,0.28999999165534973,1.440000057220459,1.1200000047683716,1.2899999618530273,0.20999999344348907,53,97,0.6299999952316284,,0.25999999046325684,C,,1G298214-001499,G298.205-00.142,,,182.5352,-62.636,1223
2G2982134-0031373,298.2135,-0.3137,0.6499999761581421,1.6799999475479126,1.340000033378601,1.5199999809265137,0.46000000834465027,30,102,0.6100000143051147,0.38999998569488525,0.07999999821186066,R,,1G298219-003253,G298.224-00.334,11.100000381469727,S181,182.4905,-62.8049,1224
2G2984127-0053171,298.4128,-0.5317,0.17000000178813934,0.6700000166893005,0.6200000047683716,0.6499999761581421,0.10000000149011612,36,96,0.4000000059604645,0.30000001192092896,0.27000001072883606,R,,1G298413-005318,G298.412-00.535,,S179,182.8476,-63.0515,1225
2G2984189-0074541,298.419,-0.7454,0.2199999988079071,1.4900000095367432,0.9900000095367432,1.2599999904632568,0.12999999523162842,23,73,0.75,,0.20999999344348907,C,,1G298419-007416,G298.416-00.743,,S178 S180,182.7877,-63.2636,1226
2G2985410-0027224,298.541,-0.2722,0.5,1.7999999523162842,1.4900000095367432,1.649999976158142,0.25,49,63,0.5600000023841858,,0.3499999940395355,C,,,G298.529-00.251,10.5,,183.2127,-62.8145,1227
2G2986984-0001046,298.6985,-0.0105,0.7799999713897705,2.609999895095825,1.7000000476837158,2.200000047683716,0.3799999952316284,61,58,0.7599999904632568,,0.12999999523162842,C,,1G298692-000266,G298.694-00.005,,,183.6356,-62.5786,1228
2G2987324-0041164,298.7324,-0.4116,0.9399999976158142,5.460000038146973,4.440000057220459,4.980000019073486,0.9399999976158142,39,134,0.5799999833106995,0.09000000357627869,0.5400000214576721,R,,1G298732-004173,,,S177,183.5835,-62.9804,1229
2G2988409+0011938,298.8409,0.1194,0.6200000047683716,0.5400000214576721,0.46000000834465027,0.5,0.30000001192092896,168,88,0.5400000214576721,0.09000000357627869,0.14000000059604645,R,,1G298836+001155,G298.846+00.121,10.399999618530273,,183.9806,-62.4699,1230
2G2988617+0018920,298.8617,0.1892,1.1699999570846558,1.4500000476837158,1.2599999904632568,1.3600000143051147,0.4699999988079071,42,89,0.5,0.09000000357627869,0.07000000029802322,C,,1G298861+001940,G298.878+00.192,,,184.0458,-62.4036,1231
2G2989015+0021571,298.9015,0.2157,0.10000000149011612,0.27000001072883606,0.1599999964237213,0.2199999988079071,0.10000000149011612,2,33,0.8100000023841858,,0.17000000178813934,C,,,G298.903+00.218,,,184.1386,-62.3828,1232
2G2989290+0048248,298.9291,0.4825,0.36000001430511475,1.9299999475479126,1.559999942779541,1.75,0.15000000596046448,36,42,0.5899999737739563,,0.23000000417232513,C,,1G298930+004855,G298.924+00.473,,,184.2741,-62.1221,1233
2G2990688+0021627,299.0689,0.2163,0.8199999928474426,2.5299999713897705,1.7599999904632568,2.180000066757202,0.5,35,80,0.7200000286102295,,0.27000001072883606,C,,1G299064+002144,,,,184.4969,-62.4043,1234
2G2992833-0029002,299.2834,-0.29,0.5099999904632568,2.0,1.6799999475479126,1.850000023841858,0.3700000047683716,71,118,0.5400000214576721,0.27000001072883606,0.3799999952316284,R,,1G299286-002903,G299.290-00.289,,S175,184.8203,-62.9337,1235
2G2993266-0030612,299.3267,-0.3061,0.46000000834465027,0.3700000047683716,0.28999999165534973,0.3400000035762787,0.17000000178813934,18,88,0.6200000047683716,0.07000000029802322,0.23000000417232513,R,,,G299.326-00.311,,,184.9104,-62.9551,1236
2G2993444-0026534,299.3445,-0.2653,0.3499999940395355,1.340000033378601,0.9599999785423279,1.1699999570846558,0.1599999964237213,22,108,0.699999988079071,,0.1599999964237213,C,,1G299342-002685,G299.349-00.267,4.199999809265137,,184.9602,-62.9168,1237
2G2993839+0105852,299.3839,1.0585,0.25,2.8499999046325684,1.7200000286102295,2.3499999046325684,0.15000000596046448,44,9,0.800000011920929,,0.23000000417232513,C,,,G299.384+01.064,,,185.3829,-61.6071,1238
2G2993903-0023528,299.3904,-0.2353,0.25,0.699999988079071,0.49000000953674316,0.6000000238418579,0.33000001311302185,24,121,0.7099999785423279,0.03999999910593033,0.15000000596046448,R,,1G299389-002316,G299.399-00.235,,,185.0682,-62.8926,1239
2G2995034+0002367,299.5035,0.0237,0.17000000178813934,0.6299999952316284,0.5,0.5699999928474426,0.15000000596046448,145,98,0.6100000143051147,0.10999999940395355,0.10999999940395355,C,,1G299504+000244,G299.505+00.025,,,185.3806,-62.6487,1240
2G2995970+0017042,299.597,0.1704,0.07000000029802322,0.15000000596046448,0.11999999731779099,0.14000000059604645,0.05999999865889549,168,57,0.5899999737739563,0.09000000357627869,0.17000000178813934,R,,,,,,185.6187,-62.5137,1241
2G2996963-0059357,299.6963,-0.5936,0.6499999761581421,1.409999966621399,0.8299999833106995,1.159999966621399,0.5299999713897705,166,74,0.8100000023841858,0.07999999821186066,0.17000000178813934,R,,1G299692-005971,G299.688-00.593,,,185.6475,-63.284,1242
2G2996976+0001590,299.6976,0.0159,0.9700000286102295,2.559999942779541,2.25,2.4100000858306885,0.6800000071525574,24,102,0.47999998927116394,0.3499999940395355,0.5099999904632568,R,,1G299701+000151,G299.703+00.015,,S174,185.7987,-62.6784,1243
2G2997749-0028581,299.7749,-0.2858,0.11999999731779099,0.6899999976158142,0.4300000071525574,0.5699999928474426,0.10000000149011612,43,65,0.7799999713897705,0.2199999988079071,0.27000001072883606,R,,1G299776-002838,G299.773-00.286,,S173,185.8952,-62.9867,1244
2G2999221+0000659,299.9221,0.0066,0.10999999940395355,0.4699999988079071,0.30000001192092896,0.38999998569488525,0.10999999940395355,32,54,0.7699999809265137,0.20000000298023224,0.1599999964237213,R,,,G299.922+00.006,,,186.2832,-62.7113,1245
2G3001310-0010686,300.1311,-0.1069,0.47999998927116394,2.140000104904175,1.4600000381469727,1.8300000429153442,0.44999998807907104,7,77,0.7300000190734863,0.25999999046325684,0.30000001192092896,R,,1G300134-001035,G300.134-00.100,,,186.7134,-62.8449,1246
2G3004279-0018129,300.4279,-0.1813,0.14000000059604645,0.49000000953674316,0.3199999928474426,0.4099999964237213,0.05999999865889549,45,88,0.75,,0.14000000059604645,C,,1G300428-001807,G300.427-00.180,,S171,187.3474,-62.9458,1247
2G3004694-0010424,300.4694,-0.1042,0.28999999165534973,0.8799999952316284,0.5799999833106995,0.7400000095367432,0.15000000596046448,32,105,0.75,0.12999999523162842,0.11999999731779099,R,,1G300469-001071,G300.470-00.103,,,187.4525,-62.8725,1248
2G3005195-0017307,300.5196,-0.1731,0.12999999523162842,0.5899999737739563,0.550000011920929,0.5699999928474426,0.10999999940395355,170,137,0.3799999952316284,0.07999999821186066,0.10999999940395355,C,,1G300517-001733,,,,187.5498,-62.9453,1249
2G3007986-0030223,300.7986,-0.3022,0.30000001192092896,1.159999966621399,0.9100000262260437,1.0399999618530273,0.18000000715255737,13,97,0.6200000047683716,0.25,0.4099999964237213,R,,1G300802-003014,G300.804-00.302,,S170,188.1408,-63.0957,1250
2G3009075+0088586,300.9076,0.8859,1.1699999570846558,2.940000057220459,2.109999895095825,2.559999942779541,0.6100000143051147,7,149,0.699999988079071,0.05999999865889549,0.05999999865889549,C,,,G300.913+00.885,,,188.5565,-61.9182,1251
2G3011132+0096832,301.1133,0.9683,0.2800000011920929,0.9100000262260437,0.5899999737739563,0.7599999904632568,0.44999998807907104,59,105,0.7599999904632568,0.33000001311302185,0.33000001311302185,R,,1G301116+009681,G301.116+00.968,4.400000095367432,,189.0031,-61.849,1252
2G3011227-0015211,301.1228,-0.1521,0.5099999904632568,2.940000057220459,2.690000057220459,2.819999933242798,0.3499999940395355,30,113,0.4099999964237213,0.1599999964237213,0.47999998927116394,R,,1G301126-001547,G301.118-00.194,,S169,188.8764,-62.9679,1253
2G3011369-0022482,301.1369,-0.2248,0.18000000715255737,0.8299999833106995,0.5400000214576721,0.699999988079071,0.20000000298023224,63,95,0.7599999904632568,0.10000000149011612,0.17000000178813934,R,,1G301136-002263,G301.138-00.227,4.400000095367432,,188.8975,-63.0413,1254
2G3012800+0044181,301.28,0.4418,0.23999999463558197,0.5899999737739563,0.4300000071525574,0.5199999809265137,0.25,167,117,0.6899999976158142,0.20000000298023224,0.2199999988079071,R,,1G301279+004437,G301.282+00.445,,,189.2941,-62.3842,1255
2G3015057+0055376,301.5057,0.5538,0.5,1.090000033378601,0.8600000143051147,0.9800000190734863,0.3400000035762787,44,102,0.6200000047683716,0.15000000596046448,0.23000000417232513,R,,1G301505+005543,G301.504+00.560,,,189.7919,-62.284,1256
2G3015312+0022870,301.5312,0.2287,0.7599999904632568,1.7000000476837158,1.3600000143051147,1.5399999618530273,0.36000001430511475,33,128,0.6000000238418579,0.05999999865889549,0.09000000357627869,C,,1G301522+002145,,,,189.8136,-62.6099,1257
2G3015499+0029716,301.55,0.2972,0.5099999904632568,1.059999942779541,0.8899999856948853,0.9800000190734863,0.28999999165534973,174,106,0.5400000214576721,0.2800000011920929,0.3700000047683716,R,,1G301551+002993,G301.550+00.301,,S168,189.8614,-62.5424,1258
2G3016264-0034826,301.6265,-0.3483,0.8100000023841858,5.590000152587891,5.179999828338623,5.389999866485596,0.6600000262260437,9,103,0.3799999952316284,0.20000000298023224,0.5400000214576721,R,,1G301626-003323,G301.615-00.340,,S167,189.9642,-63.1907,1259
2G3017131-0006025,301.7132,-0.0603,0.30000001192092896,0.5099999904632568,0.46000000834465027,0.49000000953674316,0.2800000011920929,45,124,0.4300000071525574,0.1599999964237213,0.14000000059604645,R,,1G301712-000616,G301.710-00.056,,,190.1828,-62.9067,1260
2G3017275-0078705,301.7275,-0.7871,0.3199999928474426,1.7100000381469727,1.0700000524520874,1.4299999475479126,0.23999999463558197,47,38,0.7799999713897705,,0.1599999964237213,C,,,G301.734-00.805,,,190.147,-63.6335,1261
2G3017509+0028355,301.7509,0.2836,0.07999999821186066,0.3499999940395355,0.28999999165534973,0.3199999928474426,0.12999999523162842,59,92,0.5400000214576721,0.15000000596046448,0.1599999964237213,R,,,G301.751+00.283,,,190.2956,-62.5646,1262
2G3018219+0078494,301.822,0.785,0.6000000238418579,0.6200000047683716,0.46000000834465027,0.550000011920929,0.2199999988079071,45,86,0.6800000071525574,0.20000000298023224,0.2800000011920929,R,,1G301821+007850,G301.817+00.784,4.5,,190.4898,-62.0663,1263
2G3019100+0036152,301.9101,0.3615,0.5400000214576721,0.6100000143051147,0.49000000953674316,0.5600000023841858,0.2199999988079071,176,117,0.6000000238418579,0.09000000357627869,0.09000000357627869,C,,,G301.909+00.355,,,190.6467,-62.4927,1264
2G3019602+0098320,301.9603,0.9832,3.869999885559082,11.460000038146973,10.100000381469727,10.800000190734863,2.0999999046325684,43,100,0.4699999988079071,0.5799999833106995,0.18000000715255737,R,,1G301998+008919,G301.996+00.947,4.5,,190.7984,-61.873,1265
2G3020156-0011292,302.0156,-0.1129,0.2199999988079071,0.8199999928474426,0.7099999785423279,0.7699999809265137,0.20999999344348907,36,86,0.5099999904632568,0.15000000596046448,0.25999999046325684,R,,1G302017-001144,G302.024-00.113,4.5,S166,190.8428,-62.9703,1266
2G3020798+0003142,302.0799,0.0314,0.3700000047683716,0.9900000095367432,0.800000011920929,0.8999999761581421,0.25,28,100,0.5899999737739563,0.17000000178813934,0.4099999964237213,R,,1G302079+000292,G302.076+00.029,,,190.9935,-62.828,1267
2G3021312-0000545,302.1312,-0.0054,0.11999999731779099,0.550000011920929,0.38999998569488525,0.47999998927116394,0.20000000298023224,6,53,0.7099999785423279,0.10999999940395355,0.1599999964237213,R,,1G302131-000076,G302.131-00.005,,,191.1036,-62.8662,1268
2G3022952-0033992,302.2953,-0.3399,0.07000000029802322,1.149999976158142,0.800000011920929,0.9900000095367432,0.10999999940395355,68,27,0.7200000286102295,,0.1599999964237213,C,,,,,,191.4472,-63.2047,1269
2G3024369-0010688,302.437,-0.1069,0.6399999856948853,0.8600000143051147,0.6600000262260437,0.7699999809265137,0.28999999165534973,56,108,0.6299999952316284,0.10999999940395355,0.3499999940395355,R,,1G302437-001075,G302.436-00.106,,,191.7702,-62.9745,1270
2G3025125-0074464,302.5125,-0.7446,0.699999988079071,1.659999966621399,1.2100000381469727,1.4500000476837158,0.4300000071525574,21,61,0.6899999976158142,,0.3100000023841858,C,,1G302509-007380,G302.503-00.762,12.100000381469727,,191.9158,-63.6133,1271
2G3025818+0011905,302.5819,0.1191,1.2400000095367432,10.069999694824219,5.21999979019165,8.020000457763672,0.6800000071525574,73,85,0.8600000143051147,,0.15000000596046448,C,,1G302635+000474,G302.631+00.030,4.599999904632568,,192.095,-62.7506,1272
2G3026112-0007050,302.6112,-0.0705,0.33000001311302185,5.849999904632568,3.109999895095825,4.690000057220459,0.3700000047683716,153,71,0.8500000238418579,,0.14000000059604645,C,,1G302620-000837,G302.586-00.029,,,192.1545,-62.9405,1273
2G3026317-0066810,302.6317,-0.6681,0.05999999865889549,1.0,0.6700000166893005,0.8500000238418579,0.05999999865889549,107,74,0.7400000095367432,,0.2199999988079071,C,,1G302634-006686,G302.636-00.672,,,192.1858,-63.5383,1274
2G3026408-0009331,302.6408,-0.0933,0.949999988079071,4.369999885559082,3.5899999141693115,4.0,0.6000000238418579,24,86,0.5699999928474426,0.15000000596046448,0.20000000298023224,R,,1G302620-000837,G302.582-00.083,12.199999809265137,,192.219,-62.9636,1275
2G3027374-0080622,302.7374,-0.8062,1.590000033378601,2.190000057220459,1.659999966621399,1.9500000476837158,0.7400000095367432,56,70,0.6499999761581421,,0.2199999988079071,C,,1G302730-008178,G302.722-00.816,,,192.4209,-63.6773,1276
2G3027400-0061615,302.7401,-0.6161,0.33000001311302185,0.550000011920929,0.4399999976158142,0.49000000953674316,0.23999999463558197,175,86,0.6000000238418579,0.07000000029802322,0.07999999821186066,C,,1G302739-006172,G302.739-00.618,,,192.4298,-63.4872,1277
2G3027549+0078784,302.7549,0.7878,0.5799999833106995,0.5,0.4699999988079071,0.49000000953674316,0.30000001192092896,112,123,0.3199999928474426,0.15000000596046448,0.07000000029802322,R,,1G302751+007805,,,,192.4814,-62.0834,1278
2G3028165-0084144,302.8165,-0.8415,0.09000000357627869,0.699999988079071,0.5600000023841858,0.6299999952316284,0.05999999865889549,42,95,0.5899999737739563,,0.2199999988079071,C,,1G302819-008411,G302.816-00.844,,,192.5989,-63.713,1279
2G3029224-0042937,302.9225,-0.4294,0.1899999976158142,0.6600000262260437,0.47999998927116394,0.5799999833106995,0.20000000298023224,172,90,0.6800000071525574,0.10000000149011612,0.12999999523162842,R,,1G302923-004295,G302.924-00.432,,,192.8385,-63.3011,1280
2G3029654-0054148,302.9654,-0.5415,0.09000000357627869,0.5299999713897705,0.46000000834465027,0.49000000953674316,0.07999999821186066,74,59,0.47999998927116394,,0.25999999046325684,C,,1G302967-005407,G302.964-00.540,,,192.9343,-63.4132,1281
2G3030470+0016625,303.047,0.1663,0.4399999976158142,2.2100000381469727,1.5099999904632568,1.899999976158142,0.28999999165534973,47,82,0.7300000190734863,,0.14000000059604645,C,,1G303056+001645,G303.058+00.165,,,193.1104,-62.7052,1282
2G3031647+0042579,303.1648,0.4258,0.17000000178813934,0.5299999713897705,0.44999998807907104,0.49000000953674316,0.15000000596046448,83,104,0.5199999809265137,0.18000000715255737,0.23000000417232513,R,,1G303165+004258,G303.163+00.422,,,193.3629,-62.445,1283
2G3031806-0089586,303.1807,-0.8959,0.30000001192092896,3.7899999618530273,1.9700000286102295,3.0199999809265137,0.10999999940395355,11,50,0.8500000238418579,,0.20999999344348907,C,,1G303185-008849,G303.137-00.887,,,193.4222,-63.7666,1284
2G3033094-0052293,303.3095,-0.5229,0.11999999731779099,0.7300000190734863,0.5699999928474426,0.6499999761581421,0.10000000149011612,75,69,0.6200000047683716,,0.25999999046325684,C,,1G303307-005265,G303.310-00.524,,,193.7025,-63.3922,1285
2G3033180-0075382,303.318,-0.7538,0.09000000357627869,0.30000001192092896,0.1599999964237213,0.23999999463558197,0.05000000074505806,71,131,0.8399999737739563,,0.18000000715255737,C,,,G303.320-00.755,,,193.7284,-63.6229,1286
2G3033417-0071856,303.3417,-0.7186,0.1599999964237213,0.6299999952316284,0.5600000023841858,0.5899999737739563,0.20999999344348907,39,105,0.44999998807907104,0.3799999952316284,0.3400000035762787,R,,1G303341-007180,G303.342-00.718,,S165,193.7806,-63.5874,1287
2G3033986-0095529,303.3986,-0.9553,0.11999999731779099,1.7400000095367432,1.1200000047683716,1.4700000286102295,0.11999999731779099,14,49,0.7599999904632568,,0.20000000298023224,C,,,G303.384-00.965,,,193.9173,-63.8232,1288
2G3035403+0008432,303.5404,0.0843,0.2199999988079071,0.8399999737739563,0.6499999761581421,0.75,0.15000000596046448,6,71,0.6299999952316284,,0.1899999976158142,C,,1G303540+000848,G303.540+00.087,,,194.1899,-62.7812,1289
2G3035590-0054128,303.5591,-0.5413,0.8700000047683716,0.7099999785423279,0.5299999713897705,0.6299999952316284,0.3499999940395355,34,89,0.6600000262260437,0.05999999865889549,0.25,R,,1G303557-005450,G303.557-00.539,,,194.2605,-63.4062,1290
2G3036008-0062700,303.6008,-0.627,0.41999998688697815,1.7699999809265137,1.2599999904632568,1.5399999618530273,0.2800000011920929,74,90,0.699999988079071,0.09000000357627869,0.2800000011920929,R,,1G303599-006307,G303.593-00.631,,,194.3581,-63.491,1291
2G3038276+0011047,303.8277,0.1105,0.36000001430511475,0.8299999833106995,0.6100000143051147,0.7300000190734863,0.20999999344348907,44,95,0.6700000166893005,,0.23999999463558197,C,,1G303830+001104,G303.829+00.111,,,194.816,-62.7476,1292
2G3038689-0078639,303.8689,-0.7864,0.36000001430511475,1.100000023841858,0.8700000047683716,0.9900000095367432,0.23999999463558197,17,116,0.6200000047683716,0.2800000011920929,0.36000001430511475,R,,1G303868-007873,G303.872-00.792,,S164,194.9701,-63.6428,1293
2G3038721-0037504,303.8721,-0.375,0.10999999940395355,0.33000001311302185,0.30000001192092896,0.3100000023841858,0.09000000357627869,41,98,0.4300000071525574,0.20999999344348907,0.33000001311302185,R,,1G303872-003748,G303.872-00.377,,,194.9473,-63.2315,1294
2G3039101-0072147,303.9101,-0.7215,1.7999999523162842,2.9800000190734863,2.0999999046325684,2.5799999237060547,0.9100000262260437,17,111,0.7099999785423279,0.1899999976158142,0.18000000715255737,R,P,1G303913-007165,G303.915-00.735,,S163,195.0579,-63.5765,1295
